"Director_id","Name","Rating","Movie_Count"
nm1170286,Martin Weisz,5.1,1
nm0376664,Stewart Hendler,5.1,1
nm2151439,John Poliquin,5.1,1
nm0622112,Vincenzo Natali,5.09,5
nm0925870,John Whitesell,5.08,4
nm0027183,Michael Anderson,5.08,2
nm0443505,Clay Kaytis,5.08,2
nm0149446,Gurinder Chadha,5.06,4
nm0582635,Alan Metter,5.05,2
nm0931095,Tod Williams,5.05,2
nm0163706,Bob Clark,5.04,5
nm0004306,George Miller,5.03,10
nm0957772,Rob Zombie,5.03,6
nm0651706,Mark Osborne,5.02,3
nm0003080,Rachel Talalay,5.0,2
nm0798899,David Silverman,5.0,2
nm0347657,John Gulager,5.0,2
nm0709056,Peter Ramsey,5.0,2
nm0089502,Albert Pyun,5.0,1
nm0000101,Dan Aykroyd,5.0,1
nm0201283,Gregory Dark,5.0,1
nm0793455,Steve Shill,5.0,1
nm3094978,Srdjan Spasojevic,5.0,1
nm0662086,Bradley Parker,5.0,1
nm1639277,Michael Tiddes,5.0,1
nm1270033,David M. Rosenthal,5.0,1
nm1755396,Roseanne Liang,5.0,1
nm1125131,Jean-Baptiste Andrea,4.97,2
nm0011470,Andrew Adamson,4.95,4
nm0906548,Rupert Wainwright,4.95,2
nm1000113,Etan Cohen,4.95,2
nm1234893,Sylvain White,4.93,3
nm0001675,Robert Rodriguez,4.91,18
nm0236930,Jim Drake,4.9,1
nm0652860,Dominique Othenin-Girard,4.9,1
nm0622240,Mort Nathan,4.9,1
nm0329755,Chris Gorak,4.9,1
nm0919363,Chris Weitz,4.89,5
nm0948000,Cem Yilmaz,4.88,3
nm0533691,Angus MacLane,4.88,2
nm0089940,Don Bluth,4.86,7
nm1410159,David Bruckner,4.85,4
nm1844237,Chris Miller,4.82,2
nm0915304,Scott Waugh,4.8,2
nm0428751,Mark Jones,4.8,1
nm0318795,Stuart Gillard,4.8,1
nm0007139,Hark Tsui,4.8,1
nm0160157,Christian E. Christiansen,4.8,1
nm2407401,Jonathan Helpert,4.8,1
nm4941030,Jason Zada,4.8,1
nm1938064,Deon Taylor,4.8,1
nm2569510,Lennart Ruff,4.8,1
nm0002700,Malcolm D. Lee,4.79,5
nm0297935,Kinji Fukasaku,4.74,2
nm0502954,John R. Leonetti,4.7,4
nm0852279,Don Taylor,4.7,2
nm1879589,Nelson McCormick,4.7,2
nm0826164,Danny Steinmann,4.7,1
nm0404754,Willard Huyck,4.7,1
nm0152640,Joe Chappelle,4.7,1
nm0379237,Charles Herman-Wurmfeld,4.7,1
nm1600805,Mike Bigelow,4.7,1
nm1669022,John Bonito,4.7,1
nm0814517,Jim Sonzero,4.7,1
nm2596725,David Blue Garcia,4.7,1
nm0796504,Siddique,4.7,1
nm0281396,Ryan Fleck,4.68,3
nm0920425,Simon Wells,4.67,4
nm0601781,Rich Moore,4.62,3
nm2788015,Carlos López Estrada,4.61,2
nm0443181,Stephen Kay,4.6,2
nm0002887,Alan Myerson,4.6,1
nm0338381,Tom Green,4.6,1
nm0837406,Sara Sugarman,4.6,1
nm0563301,Craig Mazin,4.6,1
nm0604688,Glen Morgan,4.6,1
nm0687427,Gregory Plotkin,4.6,1
nm0505183,Grégory Levasseur,4.6,1
nm1224299,Rob Letterman,4.58,5
nm0134176,Danny Cannon,4.55,3
nm0553942,Steve Martino,4.55,3
nm0687042,Paco Plaza,4.54,4
nm0001878,David Zucker,4.53,10
nm0569891,Tom McGrath,4.52,5
nm0917188,Chris Wedge,4.52,3
nm1009277,Dax Shepard,4.52,2
nm0761498,Chris Sanders,4.5,4
nm0083279,Patricia Birch,4.5,1
nm0373154,Rob Hedden,4.5,1
nm1279573,F. Javier Gutiérrez,4.5,1
nm0925482,Stiles White,4.5,1
nm1672246,Jorma Taccone,4.47,2
nm0958387,Jerry Zucker,4.46,6
nm0003474,Troy Miller,4.4,2
nm0094288,Peter Bonerz,4.4,1
nm0740568,Tom Ropelewski,4.4,1
nm0089176,Jason Bloom,4.4,1
nm0410494,James Isaac,4.4,1
nm2073372,Nicolas Pesce,4.4,1
nm0881279,Lee Unkrich,4.39,5
nm0139867,Steve Carr,4.39,5
nm0000801,Olivier Assayas,4.38,3
nm1417392,Adam Wingard,4.36,7
nm1804614,Ali Abbas Zafar,4.31,4
nm0813309,Courtney Solomon,4.3,2
nm0358327,Nick Hamm,4.3,2
nm0526199,Kátia Lund,4.3,1
nm0018132,Lisa Azuelos,4.3,1
nm0400436,Albert Hughes,4.27,4
nm0005124,John Lasseter,4.25,5
nm0619923,Olivier Nakache,4.25,1
nm0865918,Éric Toledano,4.25,1
nm1738420,Enzo Zelocchi,4.22,6
nm0822582,Richard Stanley,4.22,2
nm0001162,Griffin Dunne,4.21,3
nm0734747,Mic Rodgers,4.2,1
nm0223522,David Dhawan,4.2,1
nm2937122,Adrian Molina,4.2,1
nm0000037,Gene Kelly,4.15,1
nm1244760,Amole Gupte,4.15,1
nm0451148,Aamir Khan,4.15,1
nm0677037,Bob Peterson,4.15,1
nm7236117,Mindaugas Urbonavicius,4.15,1
nm3873442,Aleksandras Brokas,4.15,1
nm0426333,Tim Johnson,4.14,4
nm0000720,Jim Abrahams,4.11,5
nm0477035,Corey Yuen,4.1,2
nm1519353,Tom Six,4.1,2
nm0546057,Adam Marcus,4.1,1
nm0446109,David Kellogg,4.1,1
nm0994538,Joseph Kahn,4.1,1
nm0215455,Ronnie Del Carmen,4.1,1
nm0655053,Sergio Pablos,4.1,1
nm3582089,Carlos Martínez López,4.1,1
nm0661577,Jerry Paris,4.08,2
nm0719208,Chris Renaud,4.07,5
nm0930261,Chris Williams,4.05,4
nm0371755,Jimmy Hayward,4.05,2
nm0115669,Clyde Bruckman,4.05,1
nm0684342,Jan Pinkava,4.05,1
nm1624755,James Reed,4.05,1
nm11813828,Pippa Ehrlich,4.05,1
nm1888091,Elizabeth Chai Vasarhelyi,4.05,1
nm3011011,Jimmy Chin,4.05,1
nm0007672,Eduard Abalov,4.0,1
nm0211823,Steven E. de Souza,4.0,1
nm0919514,Bo Welch,4.0,1
nm0538320,Alan Mak,4.0,1
nm0490487,Andrew Lau,4.0,1
nm0884659,Eric Valette,4.0,1
nm1749112,Vincent Paronnaud,4.0,1
nm0849164,Loveleen Tandan,4.0,1
nm5358492,Kemp Powers,4.0,1
nm2075487,Ross Stewart,4.0,1
nm1461392,Joachim Rønning,3.99,5
nm0038432,Kelly Asbury,3.98,3
nm0551358,Joshua Marston,3.98,2
nm0696247,Emeric Pressburger,3.95,2
nm2204103,Togan Gökbakar,3.95,2
nm0774325,Ernest B. Schoedsack,3.95,1
nm0178260,Merian C. Cooper,3.95,1
nm0445033,William Keighley,3.95,1
nm0168413,Jean Cocteau,3.95,1
nm0167496,René Clément,3.95,1
nm5292337,Rajesh Bhatia,3.95,1
nm2590164,Laxman Utekar,3.95,1
nm2591093,Januel Mercado,3.95,1
nm0619762,Mira Nair,3.93,2
nm0410769,Robert Iscove,3.9,2
nm0332539,Edmund Goulding,3.9,1
nm0744504,Arthur Rosson,3.9,1
nm0000248,Edward D. Wood Jr.,3.9,1
nm0418883,Kevin Jarre,3.9,1
nm0873385,Massimo Troisi,3.9,1
nm1364790,Hugh Welchman,3.9,1
nm3699790,Dorota Kobiela,3.9,1
nm0006969,Elizabeth Banks,3.88,3
nm3464186,Timo Tjahjanto,3.88,2
nm0400731,Ken Hughes,3.87,2
nm0170043,Isabel Coixet,3.87,2
nm0001054,Joel Coen,3.86,20
nm0744514,Richard Rosson,3.85,1
nm1977355,Nathan Greno,3.85,1
nm5986857,Keegan Kuhn,3.83,2
nm6057112,Kip Andersen,3.83,2
nm0730385,Jerome Robbins,3.8,1
nm0742034,Martin Rosen,3.8,1
nm0399524,John Hubley,3.8,1
nm0122217,Mastan Alibhai Burmawalla,3.8,1
nm0122216,Abbas Alibhai Burmawalla,3.8,1
nm0051643,Tony Bancroft,3.8,1
nm0282027,Jack Fletcher,3.8,1
nm0344259,J. Mackye Gruber,3.8,1
nm0107774,Eric Bress,3.8,1
nm0831321,Chris Stokes,3.8,1
nm0828970,John Stevenson,3.8,1
nm0773605,Marco Schnabel,3.8,1
nm0348993,Mark Gustafson,3.8,1
nm1318596,Jemaine Clement,3.8,1
nm2436566,Tyler Nilson,3.8,1
nm1916835,Michael Schwartz,3.8,1
nm1921345,Steven C. Miller,3.8,1
nm5106831,Michael Rianda,3.8,1
nm6676487,Jeff Rowe,3.8,1
nm0001988,Marc Caro,3.77,2
nm0155179,Chi-Hwa Chen,3.75,1
nm0187769,Charles Crichton,3.75,1
nm0000092,John Cleese,3.75,1
nm0514906,Chia-Liang Liu,3.75,1
nm0101508,Steve Box,3.75,1
nm0585086,Pete Michels,3.75,1
nm0793804,Peter Shin,3.75,1
nm3218978,Abhinay Deo,3.75,1
nm2356415,Akshat Verma,3.75,1
nm0322144,Richard Glatzer,3.75,1
nm0922903,Wash Westmoreland,3.75,1
nm0230032,Pete Docter,3.74,4
nm3453283,Dan Kwan,3.73,2
nm3215397,Daniel Scheinert,3.73,2
nm0023469,Joe Alves,3.7,1
nm0002089,Sidney J. Furie,3.7,1
nm1823227,Rachel Grady,3.7,1
nm1823216,Heidi Ewing,3.7,1
nm0269542,Nat Faxon,3.7,1
nm0711110,Jim Rash,3.7,1
nm0796915,David Siegel,3.7,1
nm0569166,Scott McGehee,3.7,1
nm0051166,Ali Taner Baltaci,3.68,2
nm0201095,Luc Dardenne,3.68,2
nm0201094,Jean-Pierre Dardenne,3.68,2
nm1343394,Josh Safdie,3.68,2
nm1509478,Benny Safdie,3.68,2
nm0176905,Barry Cook,3.67,2
nm0723704,Richard Rich,3.66,3
nm0751648,Joe Russo,3.65,7
nm0751577,Anthony Russo,3.65,7
nm0936374,Kirk Wise,3.65,3
nm0873779,Gary Trousdale,3.65,3
nm0661910,Nick Park,3.65,2
nm0349183,Lawrence Guterman,3.65,2
nm0060072,Jules Bass,3.65,1
nm0710230,Arthur Rankin Jr.,3.65,1
nm0425843,Mike Johnson,3.65,1
nm2207625,Kleber Mendonça Filho,3.65,1
nm2289860,Juliano Dornelles,3.65,1
nm0326450,Richard Starzak,3.65,1
nm0123666,Mark Burton,3.65,1
nm0000329,Jackie Chan,3.63,3
nm0206760,Jonathan Dayton,3.62,3
nm0267512,Valerie Faris,3.62,3
nm2888554,Christophe Lourdelet,3.62,2
nm0905154,Lana Wachowski,3.6,8
nm0520488,Phil Lord,3.6,4
nm0588087,Christopher Miller,3.6,4
nm0818639,Bob Spiers,3.6,1
nm0177170,Lorna Cook,3.6,1
nm0710020,Joe Ranft,3.6,1
nm1382072,Tommy Wiseau,3.6,1
nm1481959,Takeshi Nozue,3.6,1
nm0634602,Tetsuya Nomura,3.6,1
nm0210320,Kirk DeMicco,3.6,1
nm1032754,Chris Sivertson,3.6,1
nm1052960,Priyamvada Narayanan,3.6,1
nm1030373,Reema Kagti,3.6,1
nm2122478,Duke Johnson,3.6,1
nm2671235,Aleksey Pimanov,3.6,1
nm0505946,Sam J. Levine,3.6,1
nm2972864,Jared Stern,3.6,1
nm5057444,Maïmouna Doucouré,3.6,1
nm1601644,Jennifer Lee,3.55,2
nm0638528,Christian Nyby,3.55,1
nm0384864,Stephen Hillenburg,3.55,1
nm0534879,Ram Madhvani,3.55,1
nm14184663,Heavenveer Singh Hayer,3.55,1
nm1868917,Alessandro Carloni,3.55,1
nm0588340,Frank Miller,3.54,3
nm0118333,Chris Buck,3.53,4
nm0453832,Ward Kimball,3.5,1
nm0389514,David Hogan,3.5,1
nm1059740,Parkpoom Wongpoom,3.5,1
nm1802294,Banjong Pisanthanakun,3.5,1
nm0151066,Peter Ho-Sun Chan,3.5,1
nm0948145,Wai-Man Yip,3.5,1
nm1600872,Lee Sternthal,3.5,1
nm0460206,Brian Klugman,3.5,1
nm1601882,Phil Johnston,3.5,1
nm1392282,Todd Wilderman,3.5,1
nm0001053,Ethan Coen,3.48,18
nm1349818,Anna Boden,3.48,2
nm2639032,Jason Eisener,3.48,2
nm0520485,Peter Lord,3.45,2
nm0156927,Chia-Hsiang Wu,3.45,1
nm0004693,Lou Adler,3.45,1
nm0001045,Tommy Chong,3.45,1
nm0485298,David Lane,3.45,1
nm2060444,Rod Blackhurst,3.45,1
nm2770831,Brian McGinn,3.45,1
nm0718627,Wolfgang Reitherman,3.44,9
nm0400441,Allen Hughes,3.43,5
nm0720135,John Requa,3.4,4
nm0275629,Glenn Ficarra,3.4,4
nm0685759,Pitof,3.4,1
nm0086431,Aaron Blaise,3.4,1
nm1074107,Robert Walker,3.4,1
nm0030253,Graham Annable,3.4,1
nm0383688,Shinji Higuchi,3.4,1
nm0842339,Doug Sweetland,3.4,1
nm1902232,Tony Leondis,3.4,1
nm0702863,Troy Quane,3.4,1
nm2939767,Nick Bruno,3.4,1
nm0300265,Mike Gabriel,3.38,2
nm14112827,Mathur Goswami,3.35,2
nm0268513,John Farrow,3.35,1
nm0001627,Sidney Poitier,3.35,1
nm6547823,Nolbert Brown Jr.,3.35,1
nm1369708,Patrick Gilmore,3.35,1
nm0627920,Jeff Newitt,3.35,1
nm1437652,Adam B. Stein,3.35,1
nm0513554,Zach Lipovsky,3.35,1
nm1650283,Espen Sandberg,3.34,4
nm1846132,Joe Swanberg,3.34,2
nm0030417,Hideaki Anno,3.33,3
nm0939992,Sam Wood,3.32,2
nm0456732,Karey Kirkpatrick,3.32,2
nm0905152,Lilly Wachowski,3.3,7
nm1375358,Jon Hurwitz,3.3,2
nm1376383,Hayden Schlossberg,3.3,2
nm0086690,Perry Andelin Blake,3.3,1
nm0542450,Ethan Maniquis,3.3,1
nm1134222,Jason Reisig,3.3,1
nm0875453,Kazuya Tsurumaki,3.29,2
nm0271402,Sam Fell,3.28,3
nm0268380,Peter Farrelly,3.27,14
nm1698571,Evan Goldberg,3.27,2
nm0736622,Seth Rogen,3.27,2
nm0326246,Jonathan Goldstein,3.25,2
nm0197855,John Francis Daley,3.25,2
nm0253323,Harry Elfont,3.25,1
nm0438226,Deborah Kaplan,3.25,1
nm0617130,Daniel Myrick,3.25,1
nm1125458,Fabrice Canepa,3.25,1
nm1730221,Reid Carolin,3.25,1
nm1475594,Channing Tatum,3.25,1
nm4263190,Bilall Fallah,3.25,1
nm4816401,Adil El Arbi,3.25,1
nm1918140,Justin Benson,3.23,3
nm1823264,Aaron Moorhead,3.23,3
nm0243233,Mark Duplass,3.2,2
nm0243231,Jay Duplass,3.2,2
nm0175730,David Worth,3.2,1
nm0228262,Mark DiSalle,3.2,1
nm0536299,Albert Magnoli,3.2,1
nm0629216,Phil Nibbelink,3.2,1
nm0957798,Ralph Zondag,3.2,1
nm0500343,Eric Leighton,3.2,1
nm1012102,Motonori Sakakibara,3.2,1
nm0756983,Hironobu Sakaguchi,3.2,1
nm0566788,Mike McCoy,3.2,1
nm0230666,Walt Dohrn,3.2,1
nm0608714,Scott Mosier,3.2,1
nm0155528,Yarrow Cheney,3.2,1
nm0606597,Iain Morris,3.2,1
nm1720648,Damon Beesley,3.2,1
nm0246037,Jeremy Dyson,3.2,1
nm0638762,Andy Nyman,3.2,1
nm0723470,John Rice,3.2,1
nm3006131,Thurop Van Orman,3.2,1
nm0615780,John Musker,3.18,7
nm0166256,Ron Clements,3.18,7
nm1853544,Pierre Coffin,3.18,4
nm0862211,Michael Thurmeier,3.17,3
nm0971239,Simon J. Smith,3.17,2
nm1072411,Veronika Franz,3.17,2
nm3868633,Severin Fiala,3.17,2
nm0075849,Shari Springer Berman,3.15,3
nm0700301,Robert Pulcini,3.15,3
nm0234893,Russell S. Doughten Jr.,3.15,1
nm0947105,Irvin S. Yeaworth Jr.,3.15,1
nm0345294,Charles Guard,3.15,1
nm0345307,Thomas Guard,3.15,1
nm2816668,Matthew Robinson,3.15,1
nm0315041,Ricky Gervais,3.15,1
nm0717678,Fergal Reilly,3.15,1
nm2329165,Kris Pearn,3.15,1
nm0970606,Cody Cameron,3.15,1
nm3447602,Yolanda Ramke,3.15,1
nm3262170,Ben Howling,3.15,1
nm1399714,Scott Beck,3.15,1
nm1456816,Bryan Woods,3.15,1
nm4938950,Christopher Caldwell,3.15,1
nm4777635,Zeek Earl,3.15,1
nm0021249,Roger Allers,3.14,2
nm0644022,Bob Odenkirk,3.12,2
nm0125803,Bobby Farrelly,3.11,12
nm0201509,Eric Darnell,3.11,5
nm1294961,Michael Spierig,3.11,4
nm1294962,Peter Spierig,3.11,4
nm0644695,George Ogilvie,3.1,1
nm0442207,Lloyd Kaufman,3.1,1
nm0381230,Michael Herz,3.1,1
nm0354126,Michael Haigney,3.1,1
nm0951197,Kunihiko Yuyama,3.1,1
nm1437277,Panna Rittikrai,3.1,1
nm1388074,Tony Jaa,3.1,1
nm0506977,Bradford Lewis,3.1,1
nm0295243,Jeffrey Friedman,3.1,1
nm0258531,Rob Epstein,3.1,1
nm3609341,Jen Soska,3.1,1
nm3609300,Sylvia Soska,3.1,1
nm0002184,Vic Armstrong,3.1,1
nm3246780,Mark Dennis,3.1,1
nm3244731,Ben Foster,3.1,1
nm0397174,Byron Howard,3.08,4
nm0825407,Björn Stein,3.08,2
nm0617523,Måns Mårlind,3.08,2
nm0330347,Josh Gordon,3.05,3
nm0817447,Will Speck,3.05,3
nm0401203,Raman Hui,3.05,1
nm0828207,Robert Stevenhagen,3.05,1
nm1887480,Aaron Nee,3.05,1
nm1519639,Adam Nee,3.05,1
nm3124542,David Palmer,3.05,1
nm0325776,Gary Goldman,3.03,3
nm1160962,Henry Joost,3.0,5
nm1413364,Ariel Schulman,3.0,5
nm0280814,Jennifer Flackett,3.0,1
nm0505662,Mark Levin,3.0,1
nm1883612,Àlex Pastor,3.0,1
nm0665041,David Pastor,3.0,1
nm1908892,Steve Saint Leger,3.0,1
nm1140492,James Mather,3.0,1
nm1196684,Paul Tibbitt,3.0,1
nm5278146,Aaron Hann,3.0,1
nm5278427,Mario Miscione,3.0,1
nm0238757,Derek Drymon,3.0,1
nm5844211,Jennifer Kluska,3.0,1
nm0105169,Ash Brannon,2.99,2
nm0421776,Vicky Jenson,2.98,2
nm0862911,Greg Tiernan,2.98,2
nm0774582,Keith Scholey,2.97,1
nm0288144,Alastair Fothergill,2.97,1
nm1649287,Jonathan Hughes,2.97,1
nm0601859,Scott Moore,2.95,4
nm0524190,Jon Lucas,2.95,4
nm0658837,Xavier Palud,2.95,2
nm1219963,David Moreau,2.95,2
nm0538614,Kelly Makin,2.95,1
nm0331956,Carl Gottlieb,2.95,1
nm1534497,Ian Nelms,2.95,1
nm1532523,Eshom Nelms,2.95,1
nm2725627,Steven Kostanski,2.95,1
nm2860882,Jeremy Gillespie,2.95,1
nm14212909,Musa Muhammed Olayinka,2.95,1
nm0809877,Sarah Smith,2.94,2
nm2377660,Julien Maury,2.92,2
nm2376614,Alexandre Bustillo,2.92,2
nm0289576,Claudio Fragasso,2.9,1
nm0005767,Edward Lachman,2.9,1
nm4680113,Gerard Bush,2.9,1
nm7896794,Christopher Renz,2.9,1
nm0962729,Brian Taylor,2.88,4
nm0004410,Mark Neveldine,2.88,4
nm0161152,Oxide Chun Pang,2.88,3
nm0659380,Danny Pang,2.88,3
nm0797526,James Signorelli,2.85,1
nm1556116,Kevin Kölsch,2.85,1
nm1552637,Dennis Widmyer,2.85,1
nm5732579,Jonathan Milott,2.85,1
nm5722382,Cary Murnion,2.85,1
nm0116497,John Bruno,2.83,2
nm2320658,Don Hall,2.8,5
nm0093051,Uwe Boll,2.8,4
nm5945690,Qui Nguyen,2.8,1
nm1154886,Galen T. Chu,2.8,1
nm0745247,Rodney Rothman,2.8,1
nm2130108,Bob Persichetti,2.8,1
nm0463359,Abby Kohn,2.8,1
nm0799050,Marc Silverstein,2.8,1
nm0970447,Conrad Vernon,2.77,5
nm0191717,Jill Culton,2.77,2
nm5698755,Sharan Sharma,2.75,1
nm13963103,ALi Khan AK,2.75,1
nm2964327,Christine Cynn,2.73,1
nm5256112,Anonymous,2.73,1
nm1484791,Joshua Oppenheimer,2.73,1
nm13732463,Gowtham Selvaraj,2.73,1
nm2575525,Pushkar,2.73,1
nm2566836,Gayatri,2.73,1
nm9751348,Rahi Anil Barve,2.73,1
nm1628153,Anand Gandhi,2.73,1
nm4205110,Adesh Prasad,2.73,1
nm9054338,Steve Hickner,2.72,2
nm0820934,Anthony Stacchi,2.72,2
nm3646390,Jonathan del Val,2.7,2
nm0700872,Puri Jagannadh,2.7,1
nm0049633,Kyle Balda,2.67,4
nm0486627,Thomas Langmann,2.6,1
nm0004689,Frédéric Forestier,2.6,1
nm1158544,Jared Bush,2.53,2
nm0281381,Fred Fleck,2.53,1
nm0556094,Masayuki,2.53,1
nm0002337,Roger Christian,2.5,1
nm0451155,Ahmed Khan,2.5,1
nm0095298,André Bonzel,2.47,1
nm0069715,Rémy Belvaux,2.47,1
nm0688143,Benoît Poelvoorde,2.47,1
nm0522028,John Lounsbery,2.4,2
nm1170765,Frank M. Calo,2.4,1
nm3998180,Marcelo Grion,2.4,1
nm4146781,Charise Castro Smith,2.4,1
nm0325196,Eric Goldberg,2.38,3
nm2419470,Tyler Gillett,2.38,3
nm2366012,Matt Bettinelli-Olpin,2.38,3
nm0152312,Brenda Chapman,2.38,2
nm0028764,Mark Andrews,2.37,1
nm0700760,Steve Purcell,2.37,1
nm2190815,Jean-Philippe Vine,2.33,1
nm3185614,Octavio E. Rodriguez,2.33,1
nm0075859,Ted Berman,2.3,2
nm0005076,Jeffrey Katzenberg,2.3,1
nm0666802,Don Paul,2.3,1
nm10287477,Sreehari Purimetla,2.3,1
nm1880561,Harold Cronk,2.3,1
nm0005062,Chuck Jones,2.27,2
nm0833780,Greg Strause,2.27,2
nm0833779,Colin Strause,2.27,2
nm2377436,Anouk Whissell,2.23,2
nm2375643,Yoann-Karl Whissell,2.23,2
nm2379331,François Simard,2.23,2
nm0473941,Dan Kuenster,2.23,1
nm0769840,Jeff Schaffer,2.2,1
nm0073688,Alec Berg,2.2,1
nm0541635,David Mandel,2.2,1
nm1556070,Brad Ableson,2.2,1
nm0250410,Todd Edwards,2.17,1
nm0249897,Cory Edwards,2.17,1
nm0498555,Tony Leech,2.17,1
nm0074426,Bibo Bergeron,2.15,2
nm0125186,Hendel Butoy,2.14,2
nm0171253,Warren Coleman,2.13,1
nm0606688,Judy Morris,2.13,1
nm3210494,Eric Guillon,2.07,1
nm0844896,Eduardo Sánchez,2.05,2
nm0608084,Rocky Morton,2.05,1
nm0417708,Annabel Jankel,2.05,1
nm0281808,Victor Fleming,2.04,2
nm3425513,Stuart Ortiz,2.03,1
nm4155547,The Vicious Brothers,2.03,1
nm4017355,Colin Minihan,2.03,1
nm3483756,Marcos Martínez,2.0,1
nm3371961,Javier Abad,2.0,1
nm3360961,Jorge Blanco,2.0,1
nm0517517,Bob Logan,2.0,1
nm0063769,Charlie Bean,2.0,1
nm0279729,Paul Fisher,2.0,1
nm0149131,Kamil Cetin,2.0,1
nm1988172,Yoshiyuki Takei,1.95,1
nm0645657,Hiroyuki Okiura,1.95,1
nm0645513,Tensai Okamura,1.95,1
nm0913860,Shin'ichirô Watanabe,1.95,1
nm0248495,Gary Eck,1.93,1
nm1668276,David Peers,1.93,1
nm0657853,Rospo Pallenberg,1.9,1
nm0701245,Tom Putnam,1.9,1
nm0222150,Prabhu Deva,1.9,1
nm1150656,Remo D'Souza,1.9,1
nm0557927,Toshio Masuda,1.88,1
nm0314671,Clyde Geronimi,1.87,8
nm0828245,Art Stevens,1.87,2
nm0194018,Jack Cutting,1.83,1
nm0727960,John Ripa,1.83,1
nm2128363,Paul Briggs,1.83,1
nm0560329,Burny Mattinson,1.77,1
nm0585150,David Michener,1.77,1
nm0359457,David Hand,1.71,6
nm0438394,Yvette Kaplan,1.7,1
nm1301264,Brian Mulroney,1.7,1
nm0221133,Mike de Seve,1.7,1
nm2930027,Celal Çimen,1.7,1
nm0527217,Hamilton Luske,1.69,8
nm1705578,Barbara Bialowas,1.65,1
nm1372836,Tomasz Mandes,1.65,1
nm5547881,Suzanne Coote,1.65,1
nm2460402,Matt Angel,1.65,1
nm0912849,Harold P. Warren,1.6,1
nm0953123,Darryl F. Zanuck,1.54,1
nm0926919,Bernhard Wicki,1.54,1
nm0652631,Gerd Oswald,1.54,1
nm0554249,Andrew Marton,1.54,1
nm0002175,Ken Annakin,1.54,1
nm1860612,Keith English,1.5,1
nm0414144,Wilfred Jackson,1.49,8
nm0455741,Jack Kinney,1.44,4
nm0164203,Les Clark,1.44,1
nm0488981,Eric Larson,1.44,1
nm0896542,King Vidor,1.35,1
nm0503777,Mervyn LeRoy,1.35,1
nm0851537,Norman Taurog,1.35,1
nm0861703,Richard Thorpe,1.35,1
nm0734319,Alexandre Rockwell,1.34,1
nm0025978,Allison Anders,1.34,1
nm0783536,Aaron Seltzer,1.33,5
nm0294997,Jason Friedberg,1.33,5
nm0789313,Ben Sharpsteen,1.3,5
nm0705779,Eric Radomski,1.3,1
nm0863622,Bruce Timm,1.3,1
nm0022828,Kevin Altieri,1.3,1
nm0456631,Boyd Kirkland,1.3,1
nm0667469,Frank Paur,1.3,1
nm0722713,Dan Riba,1.3,1
nm0668998,Perce Pearce,1.27,1
nm0604392,Larry Morey,1.27,1
nm0183183,William Cottrell,1.27,1
nm0706485,Raghava Lawrence,1.25,1
nm2040704,Balakrishnan Thevar,1.25,1
nm0470374,Antoni Krauze,1.2,1
nm0080315,Mahesh Bhatt,1.2,1
nm0254675,John Elliotte,1.03,1
nm1760911,Hüdaverdi Yavuz,1.0,1
nm9107963,Gökhan Gök,1.0,1
nm0272568,Norman Ferguson,0.91,3
nm0730860,Bill Roberts,0.89,4
nm0353893,Don Hahn,0.89,1
nm0110294,Paul Brizzi,0.89,1
nm0110293,Gaëtan Brizzi,0.89,1
nm0322368,Francis Glebas,0.89,1
nm0402563,Pixote Hunt,0.89,1
nm0373429,T. Hee,0.86,2
nm1440023,Simon Barrett,0.86,1
nm0354918,Gregg Hale,0.86,1
nm0035899,Samuel Armstrong,0.83,3
nm0848234,Richard Talmadge,0.83,1
nm0663577,Robert Parrish,0.83,1
nm0569825,Joseph McGrath,0.83,1
nm0346436,Val Guest,0.83,1
nm0204190,Arthur Davis,0.81,1
nm0942687,Norman Wright,0.81,1
nm0373871,Graham Heid,0.81,1
nm2113026,Sean Cain,0.8,1
nm0019282,James Algar,0.78,3
nm0766402,Paul Satterfield,0.73,2
nm0844301,Julian Harris,0.66,1
nm0754678,Paul Sabella,0.66,1
nm0831349,Jack Stokes,0.66,1
nm0625166,Barrie Nelson,0.66,1
nm0924266,Harold Whitaker,0.66,1
nm0613471,Jimmy T. Murakami,0.66,1
nm0887351,Pino Van Lamsweerde,0.66,1
nm0693376,Gerald Potterton,0.66,1
nm0354691,John Halas,0.66,1
nm0359610,Jim Handley,0.64,1
nm1968474,Ford Beebe Jr.,0.64,1
nm2318753,Chad Villella,0.58,1
nm2301412,Justin Martinez,0.58,1
nm1137264,Glenn McQuaid,0.58,1
nm4761826,Radio Silence,0.58,1
nm0412517,Shunji Iwai,0.56,1
nm0422638,Wen Jiang,0.56,1
nm0000204,Natalie Portman,0.56,1
nm0051157,Randall Balsmeyer,0.56,1
nm0040939,Yvan Attal,0.56,1
nm0041474,Frédéric Auburtin,0.34,1
nm0000367,Gérard Depardieu,0.34,1
nm0236313,Christopher Doyle,0.34,1
nm0687913,Bruno Podalydès,0.34,1
nm0005628,Oliver Schmitz,0.34,1
nm0840485,Nobuhiro Suwa,0.34,1
nm0858680,Daniela Thomas,0.34,1
nm1743387,Jonathan van Tulleken,0.33,1
nm0192090,Rusty Cundieff,0.33,1
nm2086105,James Duffy,0.33,1
nm1158962,Patrik Forsberg,0.33,1
nm2455747,Will Graham,0.33,1
